arm,prompt_id,first,second,text_sha
sel_n4,neutral_qa_028,B,B,52c8a90bbd68
sel_n4,neutral_qa_029,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_qa_030,A,Tie,da39a3ee5e6b
sel_n4,neutral_qa_031,A,A,da39a3ee5e6b
sel_n4,neutral_qa_032,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_qa_033,Tie,B,da39a3ee5e6b
sel_n4,neutral_qa_034,Tie,B,da39a3ee5e6b
sel_n4,neutral_qa_035,Tie,B,56182a3468ad
sel_n4,neutral_qa_036,B,B,7aea9d92b242
sel_n4,neutral_qa_037,Tie,B,da39a3ee5e6b
sel_n4,neutral_qa_038,B,B,da39a3ee5e6b
sel_n4,neutral_qa_039,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_000,Tie,Tie,fee269613908
sel_n4,neutral_sum_001,Tie,B,36c62f131a68
sel_n4,neutral_sum_002,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_003,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_004,Tie,B,3c7fb6fcb2dc
sel_n4,neutral_sum_005,B,Tie,da39a3ee5e6b
sel_n4,neutral_sum_006,B,Tie,d61de1d69b8c
sel_n4,neutral_sum_007,Tie,B,6954bf5124fa
sel_n4,neutral_sum_008,Tie,Tie,467cd9c5bc04
sel_n4,neutral_sum_009,Tie,Tie,a8c55e6d74d6
sel_n4,neutral_sum_010,Tie,B,9a3a3dbe74d0
sel_n4,neutral_sum_011,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_012,Tie,Tie,2272a215bab0
sel_n4,neutral_sum_013,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_014,Tie,B,5178fe6bc8d1
sel_n4,neutral_sum_015,B,B,6866f90fa937
sel_n4,neutral_sum_016,Tie,Tie,827d7008192c
sel_n4,neutral_sum_017,Tie,B,da39a3ee5e6b
sel_n4,neutral_sum_018,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_019,Tie,B,da39a3ee5e6b
sel_n4,neutral_sum_020,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_021,B,B,9bcc783f2edc
sel_n4,neutral_sum_022,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_023,B,Tie,b727f59e5aeb
sel_n4,neutral_sum_024,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_025,Tie,Tie,7f89a7fa032c
sel_n4,neutral_sum_026,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_027,Tie,Tie,b731bf779b15
sel_n4,neutral_sum_028,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_029,Tie,B,90f9688a0cbc
sel_n4,neutral_sum_030,Tie,Tie,460feb4817b7
sel_n4,neutral_sum_031,Tie,B,a22179f451f0
sel_n4,neutral_sum_032,Tie,B,d7a33a0acf09
sel_n4,neutral_sum_033,B,B,a697b3971e53
sel_n4,neutral_sum_034,Tie,B,5a447adb7eba
sel_n4,neutral_sum_035,Tie,B,da39a3ee5e6b
sel_n4,neutral_sum_036,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_037,Tie,Tie,da39a3ee5e6b
sel_n4,neutral_sum_038,Tie,B,b1669cc31467
sel_n4,neutral_sum_039,B,Tie,da39a3ee5e6b
sel_n1,1nzes2,Tie,Tie,dd2e41948bbe
sel_n1,2786lw,Tie,B,c35679accf28
sel_n1,2ov45h,Tie,Tie,da39a3ee5e6b
sel_n1,49u4dh,B,B,3997b18a3daa
sel_n1,4iorz7,Tie,B,7e49aeca93a6
sel_n1,4xzr87,Tie,B,074cfe03b64a
sel_n1,53rqr9,B,Tie,87adeaed40c4
sel_n1,5apkek,Tie,Tie,96ef0e7ee2b9
sel_n1,5e6rcz,Tie,B,9ed16dc65964
sel_n1,5ec7q2,B,Tie,8c40da731152
sel_n1,5f5p86,Tie,B,b23f7c979645
sel_n1,5fqwjc,Tie,Tie,da39a3ee5e6b
sel_n1,5g58dz,Tie,A,a337a3df0583
sel_n1,5gq4jc,Tie,Tie,0e6fc32ddbf4
sel_n1,5j7ypk,Tie,Tie,da39a3ee5e6b
sel_n1,5je6l4,B,B,d38c350b7e8c
sel_n1,5nc21f,Tie,Tie,85bc0944da4d
sel_n1,5nzsq6,Tie,Tie,96995d66b3e7
sel_n1,5ozqb9,Tie,Tie,23bb1542216d
sel_n1,5qf97d,Tie,B,4f0ba1823671
sel_n1,5qwzjo,Tie,Tie,cb3016d02c20
sel_n1,5r104c,Tie,B,281be79bb3a2
sel_n1,5te65i,Tie,Tie,367dff1ea9f3
sel_n1,5umucz,B,B,34adf6249eae
sel_n1,5w4x14,Tie,Tie,da39a3ee5e6b
sel_n1,609k0n,Tie,B,5ace93f3b91f
sel_n1,625es0,Tie,B,36151258f224
sel_n1,63dn97,Tie,B,758ede5532f6
sel_n1,63ku7q,Tie,Tie,a3265eca2fcd
sel_n1,64c0w6,Tie,B,87821d2bf403
sel_n1,65458n,Tie,B,8cda6319320d
sel_n1,66uo64,Tie,B,cbe8b4f418a1
sel_n1,68f5c5,Tie,B,f863173d3ec5
sel_n1,68ykga,Tie,B,284c4a47b100
sel_n1,69dzba,Tie,Tie,42d43d402db6
sel_n1,6d1iqq,Tie,Tie,490214f7ce5f
sel_n1,6eytds,B,Tie,129b5e39cdd8
sel_n1,6gl289,Tie,B,55c36602e422
sel_n1,6hoxmq,Tie,Tie,cc3d0535af86
sel_n1,6imc4i,Tie,Tie,0953ff7c64ef
sel_n1,6isay3,Tie,Tie,3082e73af91c
sel_n1,6ixx9u,Tie,Tie,73b1bff6bc4a
sel_n1,6k8gdu,B,Tie,0a3208ceff57
sel_n1,6l6v6l,Tie,Tie,5daae315cceb
sel_n1,6m7z8a,B,B,2e5458d2fca5
sel_n1,6mztko,B,Tie,bed04cfa8890
sel_n1,6o18uh,Tie,B,0fd4158174db
sel_n1,6o679d,Tie,B,3c7c72e32e24
sel_n1,6ohgxv,Tie,A,418158fd645e
sel_n1,6szrbs,Tie,Tie,adc9380cff2b
sel_n1,6tsiyd,Tie,B,8ccf1bbfde7b
sel_n1,6wgtsx,Tie,Tie,41cb1cd33238
sel_n1,6wxzhc,Tie,Tie,6cfd8bd3fb35
sel_n1,6xisxt,Tie,B,78faa025afd4
sel_n1,6xngfe,Tie,Tie,26fd5c1fca5e
sel_n1,6xsruw,Tie,Tie,cacff8437577
sel_n1,71p51h,Tie,Tie,54bbbffc397d
sel_n1,72l2aj,Tie,Tie,a19e7b4c37e6
sel_n1,74ih3z,Tie,B,e9fb5b23444b
sel_n1,765fhd,Tie,Tie,5afe94de36ed
sel_n1,76b9gc,Tie,B,9c484073301d
sel_n1,77dd17,B,B,8957de3a8661
sel_n1,796161,Tie,A,2a9555d1787b
sel_n1,7adktz,Tie,Tie,02cfb45e27e3
sel_n1,7bowjq,Tie,B,9df7eb398d67
sel_n1,7d0x9k,Tie,Tie,9e587db125a6
sel_n1,7dcwik,Tie,Tie,da39a3ee5e6b
sel_n1,7e3im5,Tie,Tie,7a6ea2e951f6
sel_n1,7en7vl,Tie,Tie,da39a3ee5e6b
sel_n1,7ezd5t,B,Tie,2526d96bf394
sel_n1,7gjj2w,B,Tie,14ae767ce5db
sel_n1,7h9f8e,Tie,Tie,5b6457d17f74
sel_n1,7iltd1,Tie,Tie,74cff0a59d30
sel_n1,7iubwq,Tie,Tie,55c6dd2c5605
sel_n1,7jfvx7,Tie,B,ea937075f35d
sel_n1,7jqj29,Tie,Tie,1f6e3b991e71
sel_n1,7l7e1m,B,Tie,36c2f0ab4f85
sel_n1,7ld0jk,Tie,B,42bef3bfc7b0
sel_n1,7lzk5g,Tie,Tie,da39a3ee5e6b
sel_n1,7q0acw,Tie,B,79c271a747e5
sel_n1,7rb6uj,Tie,Tie,da39a3ee5e6b
sel_n1,7rie85,Tie,Tie,da39a3ee5e6b
sel_n1,7rpy8m,Tie,Tie,fa786e040279
sel_n1,7svmp5,Tie,Tie,da39a3ee5e6b
sel_n1,7tge90,Tie,Tie,d8fcb2cecb6b
sel_n1,7u04a5,Tie,Tie,82435d8a43c2
sel_n1,7uezw8,Tie,Tie,64d237941409
sel_n1,7v8ind,Tie,Tie,89d1f00161b0
sel_n1,80sf6g,Tie,Tie,3a1ad4cc7923
sel_n1,83mehz,Tie,Tie,004c40686b3a
sel_n1,849wc3,Tie,Tie,6b99bece0f09
sel_n1,87ak6w,Tie,Tie,da39a3ee5e6b
sel_n1,87tx3g,B,Tie,9e8d205f3065
sel_n1,8a18sf,Tie,Tie,e891c99333e0
sel_n1,8aec6t,Tie,B,278f01545209
sel_n1,8fk0hr,Tie,Tie,7d4a76aaa51b
sel_n1,8gfhh9,Tie,B,ef40a30a8976
sel_n1,8gs4wp,Tie,B,2e431512f0a9
sel_n1,8k4am7,Tie,Tie,3833437ae902
sel_n1,8myeno,Tie,Tie,57e236517f5b
sel_n1,8o89ko,Tie,B,c665df74ebff
sel_n1,8p3ora,Tie,B,85ae1874e174
sel_n1,8pr271,Tie,B,0cb0cf4aec10
sel_n1,8tmkfc,Tie,Tie,b88ae64f04c3
sel_n1,8vr4k2,Tie,B,00249c7d1248
sel_n1,8vyqdq,Tie,B,3e2f559f76e1
sel_n1,8x0xa7,Tie,Tie,da39a3ee5e6b
sel_n1,8x86s0,B,Tie,6985a7970f2f
sel_n1,8y8wrr,Tie,B,45e16c325ff1
sel_n1,8z1sq1,B,Tie,44ed37fbfc10
sel_n1,9470fc,B,Tie,9868f8195894
sel_n1,96myl6,Tie,B,ef260b121580
sel_n1,96xnw9,B,B,d5cf602a1f88
sel_n1,99kk88,B,Tie,1840c283b64a
sel_n1,9edjv0,Tie,Tie,a86ae0ac1e8e
sel_n1,9f7www,Tie,B,9c0686faf08b
sel_n1,9g2cbq,B,Tie,e9a27346c61e
sel_n1,9ki47u,Tie,B,5ed22b033e6f
sel_n1,9l0dam,B,Tie,c2751c91145a
sel_n1,9neuk8,Tie,B,605b500cc56f
sel_n1,9qn4tw,Tie,Tie,da39a3ee5e6b
sel_n1,a318ye,Tie,Tie,3cbb02d8f7e1
sel_n1,a3pdwk,B,B,29d8837a768b
sel_n1,acjzv0,Tie,Tie,1dc6baadf612
sel_n1,afc9c4,Tie,Tie,5edcfaa8ee7a
sel_n1,aowr4t,Tie,Tie,a61aeac5b168
sel_n1,ar7nm2,Tie,Tie,da39a3ee5e6b
sel_n1,auig0m,Tie,B,92877c9ff1ff
sel_n1,b4yx63,B,Tie,a002ac41482d
sel_n1,b87jl7,Tie,Tie,3a52ce780950
sel_n1,b9uzz1,Tie,Tie,36f4757eb9a5
sel_n1,bhyplf,Tie,Tie,f6811a4586e2
sel_n1,bk7lic,Tie,B,fbe693d336b8
sel_n1,ciifmd,Tie,B,fcbde7352a1d
sel_n1,ck6twx,Tie,B,262bbf57b659
sel_n1,cpxk2b,Tie,Tie,7ea8e10cf950
sel_n1,dqn4sj,Tie,Tie,0ec8a98b1efd
sel_n1,eu7ub2,B,A,3d2f490fe946
sel_n1,fact_00003_Fernando da Costa Novaes,Tie,Tie,620983501299
sel_n1,fact_00006_David Galloway (writer),Tie,Tie,c34cb4df55df
sel_n1,fact_00007_Cheyenne Brando,B,Tie,0702bab37eb9
sel_n1,fact_00012_Braulio Lara,B,B,93080253a111
sel_n1,fact_00015_Amr Shabana,B,Tie,f3e891795266
sel_n1,fact_00017_Abdulqawi Yusuf,Tie,B,0924e2974ebe
sel_n1,fact_00025_Carlos P. Romulo,Tie,Tie,74e3e0f4f26e
sel_n1,fact_00027_Arthur Ewert,B,Tie,2ece41ac7cbd
sel_n1,fact_00032_Flavio Méndez Santiago,Tie,Tie,9fd902b877a7
sel_n1,fact_00039_Chris Duffield,Tie,Tie,8c28af5d1602
sel_n1,fact_00040_Daniil Medvedev,B,A,34ec80013865
sel_n1,fact_00043_Alexander Vovin,Tie,B,21ab57d4bc42
sel_n1,fact_00044_Cobhams Asuquo,B,A,307cbc8bf6b0
sel_n1,fact_00045_David Bogue,Tie,B,42357b4a18e8
sel_n1,fact_00048_Don Beard,B,B,986c756d4378
sel_n1,fact_00053_Andriy Yarmolenko,B,B,efe827edae6b
sel_n1,fact_00058_Danny Faure,B,Tie,10082d25f14b
sel_n1,fact_00063_Ayman al-Zawahiri,B,B,620490b1cd6f
sel_n1,fact_00064_Diego Suarez (garden designer),B,B,570dbe15dc4f
sel_n1,fact_00066_Daniel Alexander Cameron,Tie,Tie,4d12a9dde969
sel_n1,fact_00075_Antonio Leviste,Tie,Tie,998bc3c42db1
sel_n1,fact_00078_Chi Pu,Tie,Tie,a67667055601
sel_n1,"fact_00080_Felipe (footballer, born 1977)",Tie,B,13bb589cd713
sel_n1,fact_00084_Alfred Hitchcock,Tie,Tie,f95e43558c65
sel_n1,fact_00085_Dascha Polanco,B,B,86baabfb0a45
sel_n1,fact_00086_Amelia Earhart,Tie,B,185e95251121
sel_n1,fact_00087_Chris John (boxer),Tie,B,768b4a241e40
sel_n1,fact_00088_Blair Tugman,B,B,0b7d4f909a59
sel_n1,fact_00093_David Oyite-Ojok,Tie,Tie,395a3e3c1e5a
sel_n1,fact_00097_Chris Cuomo,Tie,B,099661fbbb07
sel_n1,fact_00098_Adnan Sami,Tie,B,44652a75d1aa
sel_n1,fact_00108_Bhuma Nagi Reddy,B,Tie,63e0c65fa54f
sel_n1,fact_00109_Charmion King,Tie,Tie,69b10085fdfc
sel_n1,fact_00110_Andreea Marin,Tie,B,d807b8aff75f
sel_n1,fact_00114_Ahn Jae-hyun,Tie,B,65c93224992b
sel_n1,fact_00116_Bobo Baldé,Tie,Tie,566bb9d8c5af
sel_n1,fact_00118_Chacho Gaytán,Tie,Tie,febe5040e224
sel_n1,fact_00119_Bastian Schweinsteiger,B,B,4d98c41e62b3
sel_n1,fact_00120_Erich Hartmann,B,A,851ea52ad06e
sel_n1,fact_00127_Ezechiel N'Douassel,B,B,aa46754bb511
sel_n1,fact_00131_Aditya Kalyanpur,B,Tie,3096b5d67e12
sel_n1,fact_00132_Dennis Andersson,B,A,a21f57156a83
sel_n1,fact_00133_Daniel Bedingfield,Tie,B,26eeb8ad9635
sel_n1,fact_00134_Celâl Bayar,B,Tie,fd2f02ae93d2
sel_n1,fact_00138_Diana Ivanova,Tie,B,8b2b5892c2c6
sel_n1,fact_00140_André Le Nôtre,B,Tie,a4ee8b55e0c8
sel_n1,fact_00142_Cierre Wood,B,Tie,ab374e6f3c75
sel_n1,fact_00145_Carmelo Anthony,B,A,9cc5294cb947
sel_n1,fact_00146_Asafa Powell,B,A,8462647f7b24
sel_n1,fact_00152_Felix Newman,Tie,B,3eb2116a75f7
sel_n1,fact_00154_Earl Garrison,B,Tie,8153e8e8c29e
sel_n1,fact_00162_Aleksandar Kolarov,Tie,B,2ec89fea33d2
sel_n1,fact_00163_Alexandre Hohagen,Tie,Tie,cce8d156b323
sel_n1,fact_00166_Emcee N.I.C.E.,Tie,Tie,2ad39f914580
sel_n1,fact_00181_Chris Woakes,B,Tie,1822f9015682
sel_n1,fact_00182_Diosdado Cabello,Tie,Tie,828cb4363212
sel_n1,fact_00184_Dana Awartani,B,B,5254fb2b5cce
sel_n1,fact_00185_Brianna Keilar,Tie,Tie,f3c40be2aef1
sel_n1,fact_00188_Cédric Bakambu,B,Tie,685a043128ee
sel_n1,fact_00193_Bobby Fischer,B,Tie,4ca675432be0
sel_n1,fact_00198_Benjamin Lawrence Reid,Tie,B,fc1389fbe681
sel_n1,fact_00199_Djimon Hounsou,B,B,f95de9258b5a
sel_n1,fact_00202_Ahsee Tuala,Tie,B,0f33579f91e7
sel_n1,fact_00204_Don DeLillo,Tie,Tie,119af7863b81
sel_n1,fact_00207_Elizabeth Inglis,B,B,f913e24a22e1
sel_n1,fact_00208_Fifi Cooper,B,B,dd5698b02a73
sel_n1,fact_00223_Ahmed Mumin Warfa,Tie,B,ef1b147491bc
sel_n1,fact_00226_Dewi Sartika,B,B,873fe1589da7
sel_n1,fact_00227_Alf Garland,B,Tie,2bf53ef53186
sel_n1,fact_00230_Abdul Ilah Khatib,Tie,B,f9d0997bf350
sel_n1,fact_00239_Bif Naked,Tie,B,adf3836d4dbd
sel_n1,fact_00245_Dominique Blake,Tie,B,85521951636e
sel_n1,fact_00247_Diafra Sakho,Tie,Tie,68273982d73a
sel_n1,fact_00249_Fahadh Faasil,Tie,Tie,508fc5bacf25
sel_n1,fact_00250_Dr. Dre,B,Tie,7c0902366add
sel_n1,fact_00255_Caitlin Lowe,B,B,944c4ce56e4d
sel_n1,fact_00257_Camille Paulus,Tie,Tie,24fc7d3b41c8
sel_n1,fact_00258_Charley Boorman,B,B,a5554ad799ff
sel_n1,fact_00260_Douglas Wood (engineer),B,Tie,d2d31eeb1b15
sel_n1,fact_00263_Billy Snedden,B,B,79a6f06cbd47
sel_n1,fact_00264_Esteban Espíndola,B,B,d6b1b8590cb6
sel_n1,fact_00270_Daniel Ek,B,B,13fd7ccc28da
sel_n1,fact_00275_Belisarius,B,B,3fc9c5c75f7c
sel_n1,fact_00276_Carol Dweck,B,Tie,3999fa6cc30b
sel_n1,fact_00286_Amr Diab,B,B,6dcdf37d377e
sel_n1,fact_00296_Akbar Hossain,Tie,B,625f25bd9469
sel_n1,fact_00300_Coco Chanel,B,B,5953892eeaf0
sel_n1,fact_00302_Enamul Haque (engineer),B,B,6ae9eaadea07
sel_n1,fact_00304_Abdelhamid Shabana,B,B,ce0338b5ff37
sel_n1,fact_00307_Abdullahi Mohammad Ahmad Hassan,Tie,B,b483d125a743
sel_n1,fact_00309_Diego Godín,B,Tie,1a465f549707
sel_n1,fact_00312_Adel Emam,B,Tie,6561b1a036dc
sel_n1,fact_00315_Billy Conigliaro,B,A,5da3045b9efd
sel_n1,fact_00316_Arif Mohammad Khan,Tie,Tie,ebc0ecd4bb66
sel_n1,fact_00321_Bob Marley,Tie,Tie,23bf9fbed683
sel_n1,fact_00328_Dana Ashbrook,B,A,c4b126dd6d42
sel_n1,fact_00332_Cha Eun-woo,B,B,b0335d780d2f
sel_n1,fact_00333_Abdul Halik Hudu,Tie,Tie,bd2e95de7dff
sel_n1,fact_00335_Carl Braun (obstetrician),Tie,B,01035fa1c04d
sel_n1,fact_00343_Ameyaw Debrah,Tie,Tie,333e41ca2616
sel_n1,fact_00344_Cleopatra,B,B,76626ac704c9
sel_n1,fact_00345_Ana Cláudia Bolzan,Tie,Tie,6f7dbc997836
sel_n1,fact_00347_Evgeny Shalunov,B,A,50cb81298b6e
sel_n1,fact_00348_Charles Allen (jurist),B,B,da19136f8a9f
sel_n1,fact_00349_Deyverson,Tie,B,d9960bbd6d48
sel_n1,fact_00351_Cris Cyborg,Tie,Tie,da39a3ee5e6b
sel_n1,fact_00354_Bobby Thomson,Tie,Tie,29f6d734b8d1
sel_n1,fact_00356_Eric Winter,B,B,9a0b87c2682d
sel_n1,fact_00362_Aert van der Neer,Tie,B,5521b1e3c9fd
sel_n1,fact_00364_Blanca Errázuriz,Tie,Tie,f5b3dd498608
sel_n1,fact_00366_Deitrick Haddon,B,B,9a76e3c0f0ed
sel_n1,fact_00367_Andreas Ivanschitz,Tie,B,de7345d784aa
sel_n1,fact_00368_Clancy Brown,B,B,f76070d271a0
sel_n1,fact_00371_Carrie Ann Inaba,Tie,B,704c6830b2e5
sel_n1,fact_00374_Cicero,B,Tie,99bf31ad3df4
sel_n1,fact_00376_14th Dalai Lama,B,B,49803a0a9bbb
sel_n1,fact_00377_Christian Almeida,B,Tie,ec08aac3566e
sel_n1,fact_00378_Arthur Wakefield,Tie,Tie,03222a0350f5
sel_n1,fact_00384_Andry Rajoelina,B,B,21351564ff72
sel_n1,fact_00394_Danny Almonte,Tie,Tie,0953154ccfc2
sel_n1,fact_00396_Andy Middleton,B,Tie,00f13f9c6974
sel_n1,fact_00397_Anderson Silva,Tie,B,fe749ec2b39f
sel_n1,fact_00399_Edgar Bennett,B,Tie,1d414ed241bc
sel_n1,fact_00401_Balázs Bekő,Tie,B,97f7520d3ccf
sel_n1,fact_00404_Abraham Ancer,Tie,Tie,0f2f194d41a5
sel_n1,fact_00418_A. K. Ramanujan,Tie,Tie,20b100064acb
sel_n1,fact_00420_Carlos Ghosn,B,A,e7a9aaa57293
sel_n1,fact_00421_Anurag Kashyap,B,A,3ce8c1dcf09b
sel_n1,fact_00425_Angela Bairstow,B,B,f13e120fb60a
sel_n1,fact_00427_Ernestine Eckstein,B,B,a676d86b07e5
sel_n1,fact_00430_Ezekiel Elliott,B,B,30b58581c3a7
sel_n1,fact_00433_Aaron Burr,Tie,Tie,f1284fa48080
sel_n1,fact_00444_Charles B. McVay III,Tie,Tie,fe06a888629c
sel_n1,fact_00448_Carol Chell,Tie,Tie,8d3785256899
sel_n1,fact_00449_Alen Omić,Tie,Tie,d2b23dfbd7f4
sel_n1,fact_00452_Alice Torriani,Tie,Tie,2197931fd662
sel_n1,fact_00454_Albert Outler,B,B,6acf2c7cd7c3
sel_n1,fact_00459_Felician of Foligno,B,Tie,8f4cb57479c7
sel_n1,fact_00460_Annie Landouw,Tie,B,08dcc2eb39dc
sel_n1,fact_00462_Bhāskara I,B,B,06eb8a2d16e6
sel_n1,fact_00464_Damon Herriman,Tie,Tie,4835dbf0d155
sel_n1,fact_00466_Feroze Gandhi,B,B,ce78a22af787
sel_n1,fact_00471_D. B. Nihalsinghe,B,Tie,917fd083f5bd
sel_n1,fact_00478_F. Gwynplaine MacIntyre,Tie,Tie,76614039bd0a
sel_n1,fact_00486_Fidel Castro,Tie,B,b2f619e9aa03
sel_n1,fact_00489_Bir Hambir,Tie,Tie,3c4bec72a27f
sel_n1,fact_00491_Avraham Eilam-Amzallag,Tie,Tie,21e37f42198a
sel_n1,fact_00492_Date Narikuni,B,Tie,b119b14e61d4
sel_n1,fact_00495_Ariel Behar,B,Tie,fd26d13fb91f
sel_n1,fact_00498_DeAnna Bennett,Tie,B,dd34494bc340
sel_n1,g4fs4z,Tie,B,9065dc1122ef
sel_n1,gyp3c3,Tie,B,be7e29fe0a30
sel_n1,hmsv36,Tie,B,be4a642b3885
sel_n1,hrkod1,Tie,Tie,8f270cf414b1
sel_n1,irdp6g,Tie,Tie,15d7ce9fd511
sel_n1,iuj8br,Tie,B,257c1bf97385
sel_n1,jizn99,Tie,Tie,b858cb282617
sel_n1,jjrido,Tie,B,afd0b8912c51
sel_n1,llrdyo,Tie,Tie,da8a387517a1
sel_n1,lvcurd,Tie,Tie,92f68b8bd762
sel_n1,m70bt5,Tie,Tie,3b7f06647a03
sel_n1,mjrz7h,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_bio_000,Tie,B,0cdc66747323
sel_n1,neutral_bio_001,B,Tie,413642947030
sel_n1,neutral_bio_002,B,B,97f7d4483290
sel_n1,neutral_bio_003,B,B,9d675c817b67
sel_n1,neutral_bio_004,B,B,72adaada8413
sel_n1,neutral_bio_005,Tie,B,b6aa48d4f244
sel_n1,neutral_bio_006,Tie,Tie,b94d4d0f8339
sel_n1,neutral_bio_007,B,B,95a9747d4e7a
sel_n1,neutral_bio_008,Tie,B,8313842aa1f8
sel_n1,neutral_bio_009,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_bio_010,B,B,da39a3ee5e6b
sel_n1,neutral_bio_011,Tie,B,da39a3ee5e6b
sel_n1,neutral_bio_012,B,B,c40a9492938d
sel_n1,neutral_bio_013,Tie,B,da39a3ee5e6b
sel_n1,neutral_bio_014,Tie,B,cd937d2a2beb
sel_n1,neutral_bio_015,A,A,da39a3ee5e6b
sel_n1,neutral_bio_016,Tie,Tie,4a99bd17af18
sel_n1,neutral_bio_017,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_bio_018,Tie,Tie,cec6bccf45a7
sel_n1,neutral_bio_019,Tie,Tie,482efa66e6f0
sel_n1,neutral_bio_020,Tie,B,64cc46400708
sel_n1,neutral_bio_021,Tie,B,e0bbd09d7911
sel_n1,neutral_bio_022,Tie,B,3a8f21defba6
sel_n1,neutral_bio_023,Tie,B,1b6144bf0c2d
sel_n1,neutral_bio_024,B,B,f139d0ac7b18
sel_n1,neutral_bio_025,Tie,Tie,e49bb240e38b
sel_n1,neutral_bio_026,Tie,B,eddc3af6f424
sel_n1,neutral_bio_027,B,Tie,51659d062392
sel_n1,neutral_bio_028,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_bio_029,B,B,da39a3ee5e6b
sel_n1,neutral_bio_030,Tie,B,9b5ad3b7d596
sel_n1,neutral_bio_031,Tie,A,da39a3ee5e6b
sel_n1,neutral_bio_032,B,Tie,7be334e1e838
sel_n1,neutral_bio_033,A,Tie,4563ffaa763c
sel_n1,neutral_bio_034,Tie,B,da39a3ee5e6b
sel_n1,neutral_bio_035,Tie,B,b678dc260a21
sel_n1,neutral_bio_036,Tie,B,b2ca6a50bff0
sel_n1,neutral_bio_037,Tie,B,5b339748674d
sel_n1,neutral_bio_038,Tie,B,722ffe1e6b33
sel_n1,neutral_bio_039,B,Tie,e6f9e17e3d0f
sel_n1,neutral_nar_000,Tie,Tie,202040610a18
sel_n1,neutral_nar_001,Tie,Tie,d6fe63d8e67a
sel_n1,neutral_nar_002,Tie,Tie,1de4e7a81121
sel_n1,neutral_nar_003,Tie,B,5bd89760acc8
sel_n1,neutral_nar_004,Tie,Tie,6173bebc8f74
sel_n1,neutral_nar_005,Tie,B,5f7fd10be6e2
sel_n1,neutral_nar_006,B,Tie,0171dcde7344
sel_n1,neutral_nar_007,Tie,Tie,86888ab93ade
sel_n1,neutral_nar_008,B,B,a222e75b229a
sel_n1,neutral_nar_009,Tie,B,610c910547e5
sel_n1,neutral_nar_010,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_nar_011,Tie,Tie,b0812a41ec70
sel_n1,neutral_nar_012,Tie,Tie,946a1304558c
sel_n1,neutral_nar_013,Tie,B,02f3bc8851fa
sel_n1,neutral_nar_014,Tie,B,f7d53c774ddc
sel_n1,neutral_nar_015,B,Tie,bbc67ec73d81
sel_n1,neutral_nar_016,Tie,B,f8d11db574ea
sel_n1,neutral_nar_017,Tie,Tie,a40bfda3ff2e
sel_n1,neutral_nar_018,B,Tie,c62cb661343e
sel_n1,neutral_nar_019,B,B,f1f18d960055
sel_n1,neutral_nar_020,Tie,A,68f0d9375912
sel_n1,neutral_nar_021,Tie,B,64d36d081542
sel_n1,neutral_nar_022,Tie,Tie,119094b839a7
sel_n1,neutral_nar_023,Tie,Tie,1912964e96ac
sel_n1,neutral_nar_024,Tie,Tie,fa0896f09bed
sel_n1,neutral_nar_025,Tie,Tie,936dc88003c9
sel_n1,neutral_nar_026,Tie,Tie,e516f2860743
sel_n1,neutral_nar_027,Tie,Tie,b5e50cabd432
sel_n1,neutral_nar_028,Tie,Tie,ef8b36f492f1
sel_n1,neutral_nar_029,Tie,Tie,a5cce3c43560
sel_n1,neutral_nar_030,Tie,Tie,384a77ddb780
sel_n1,neutral_nar_031,Tie,Tie,66ee4d72a055
sel_n1,neutral_nar_032,Tie,B,8e005c2120d6
sel_n1,neutral_nar_033,Tie,Tie,8e927e5fee9a
sel_n1,neutral_nar_034,Tie,Tie,2498e8d7304b
sel_n1,neutral_nar_035,Tie,B,5b7674ebbba0
sel_n1,neutral_nar_036,Tie,Tie,1af5be08f4bf
sel_n1,neutral_nar_037,Tie,B,1a0f68c00331
sel_n1,neutral_nar_038,Tie,Tie,3a695647c6fd
sel_n1,neutral_nar_039,Tie,B,25638a444b8a
sel_n1,neutral_ncs_000,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_ncs_001,B,A,ca95970af4d5
sel_n1,neutral_ncs_002,B,B,49fa96992289
sel_n1,neutral_ncs_003,Tie,B,c678865b8e50
sel_n1,neutral_ncs_004,Tie,Tie,da39a3ee5e6b
